quarter;instytucja;fundusz;emitent;shares_no;source
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2025;Zabka Group SA;23181,29922;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2025;mBank S.A.;723,0277961;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;AB S.A.;7114,139959;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;ASML Holding N.V.;10,98670029;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;AT&T Inc.;3260,999122;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Adobe Inc.;752,0040667;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Advanced Micro Devices Inc.;480,1714587;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Alior Bank S.A.;27770,70784;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Allegro.eu S.A.;68572,06388;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Alphabet Inc.;551,929585;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Amazon.com Inc.;1149,832073;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Apple Inc.;84,32763942;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Applied Materials Inc.;545,6493782;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Arcelormittal SA;1973,610661;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Asseco Poland S.A.;864,5702703;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Atal S.A.;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Axsome Therapeutics Inc.;1491,110973;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;BNP Paribas Bank Polska S.A.;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;BNP Paribas SA;86,8947841;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Banco Bilbao Vizcaya Argentaria S.A.;2992,248326;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Banco Santander S.A.;2952,449941;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Bank Millennium S.A.;114514,9258;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Bank Pekao S.A.;21420,14851;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Bank of America Corp.;6568,626491;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Benefit Systems S.A.;943,3763558;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Berkshire Hathaway Inc.;0,07000472;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Broadcom Inc.;1584,367384;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Budimex S.A.;2605,125975;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;CCC S.A.;23578,55152;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;CD Projekt S.A.;18698,37801;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Captor Therapeutics S.A.;2003,261939;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Coca-Cola Company;261,9117135;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Compremum S.A.;187769,9512;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;CrowdStrike Holdings Inc.;438,5036864;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Cyfrowy Polsat S.A.;21477,471;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;DataWalk S.A.;9168,255124;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Deutsche Post AG;36,97053954;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Dino Polska S.A.;89407,87019;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Eaton Corporation Plc;190,4812428;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Grenergy Renovables S.A.;3052,987681;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Grupa Kęty S.A.;2276,95685;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Grupa Pracuj S.A.;183170,8786;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;ING Bank Śląski S.A.;5431,08501;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;InPost S.A.;22138,19862;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Insulet Corp.;11,90507437;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Inter Cars S.A.;704,0666987;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Intra-Celluar Therapies Inc.;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;JP Morgan Chase & Co.;751,0119847;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Janux Therapeutics Inc.;2338,355642;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;KGHM Polska Miedź S.A.;21330,51513;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Kruk S.A.;4454,268639;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;LPP S.A.;355,664099;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;LVMH S.A.;7,990325771;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Linde Plc;662,7159814;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Marvell Technology Inc.;2138,945604;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Mercadolibre Inc.;59,52538883;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Meta Platforms Inc.;538,7047577;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Microsoft Corporation;28,77060506;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Mirbud S.A.;72959,5362;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Nvidia Corporation;2599,275229;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Orange Polska S.A.;102675,0312;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Orlen S.A.;39052,16949;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;PGE Polska Grupa Energetyczna S.A.;142088,0445;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;PKO Bank Polski S.A.;62907,89408;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;PKP Cargo S.A.;56481,18865;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Pepco Group N.V.;31577,10597;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;PepsiCo Inc.;20,833889;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Powszechny Zakład Ubezpieczeń S.A.;88282,43237;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Procter & Gamble Co;127,9795875;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Rainbow Tours S.A.;9087,454498;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Render Cube S.A.;3038,452637;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;SAP SE;579,538399;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Salesforce Inc.;584,3408877;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Santander Bank Polska S.A.;5607,462281;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Schneider Electric SE;708,1426854;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Scholar Rock Holding Corp.;3193,537113;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Selvita S.A.;210,0187879;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;SentinelOne Inc.;3436,599036;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;ServiceNow Inc.;1195,468203;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Shoper S.A.;21395,89647;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Tarsus Pharmaceuticals Inc.;2618,124972;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Tesla Inc.;786,7272091;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Text S.A.;4740,059271;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Torpol S.A.;21256,53951;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Unimot S.A.;1360,558078;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Varonis Systems Inc.;1527,818247;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Vercom S.A.;4009,677569;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Vertiv Holdings Co.;2290,735336;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Vinci SA;1112,65297;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Visa Inc.;240,0857332;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Walmart Inc.;1952,432713;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Wells Fargo & Co;4730,284114;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;XTB S.A.;27527,72415;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Yara International ASA;839,317423;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;Zabka Group SA;95506,43273;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;mBank S.A.;3000,415022;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;AB S.A.;16875,16824;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;ASML Holding N.V.;27,96614181;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;AT&T Inc.;8097,436873;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Adobe Inc.;1927,630465;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Advanced Micro Devices Inc.;1229,199272;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Alior Bank S.A.;71293,68307;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Allegro.eu S.A.;175848,8335;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Alphabet Inc.;1380,322993;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Amazon.com Inc.;2910,791451;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Apple Inc.;209,3309482;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Applied Materials Inc.;1364,123475;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Arcelormittal SA;4928,033912;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Asseco Poland S.A.;2216,897921;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Atal S.A.;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Axsome Therapeutics Inc.;3824,506154;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;BNP Paribas Bank Polska S.A.;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;BNP Paribas SA;215,7387961;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Banco Bilbao Vizcaya Argentaria S.A.;7268,3111;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Banco Santander S.A.;7327,477725;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Bank Millennium S.A.;286316,9135;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Bank Pekao S.A.;55046,78992;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Bank of America Corp.;16416,1098;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Benefit Systems S.A.;2419,352604;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Berkshire Hathaway Inc.;0,174351378;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Broadcom Inc.;4065,583978;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Budimex S.A.;6688,836884;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;CCC S.A.;58978,18602;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;CD Projekt S.A.;48002,43521;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Captor Therapeutics S.A.;4010,507329;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Coca-Cola Company;653,7871774;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Compremum S.A.;390009,6179;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;CrowdStrike Holdings Inc.;1092,290858;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Cyfrowy Polsat S.A.;55060,40736;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;DataWalk S.A.;22240,82138;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Deutsche Post AG;82,93392418;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Dino Polska S.A.;229517,1603;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Eaton Corporation Plc;475,21101;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Grenergy Renovables S.A.;7608,348832;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Grenevia S.A.;1622,984055;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Grupa Kęty S.A.;5843,286842;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Grupa Pracuj S.A.;438516,0643;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;ING Bank Śląski S.A.;13536,01217;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;InPost S.A.;55864,36765;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Inter Cars S.A.;1805,043512;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Intra-Celluar Therapies Inc.;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;JP Morgan Chase & Co.;1876,0418;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Janux Therapeutics Inc.;5999,167005;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;KGHM Polska Miedź S.A.;54759,02409;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Kruk S.A.;11433,22393;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;L'Oréal S.A.;0,998794198;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;LPP S.A.;919,3012759;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;LVMH S.A.;5,992745248;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Linde Plc;1677,623841;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;ML System S.A.;997,6106337;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Marvell Technology Inc.;5491,217024;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Mercadolibre Inc.;155,758099;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Meta Platforms Inc.;1372,060187;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Microsoft Corporation;70,43837435;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Mirbud S.A.;192517,7391;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Nvidia Corporation;6673,788053;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Orange Polska S.A.;263545,3801;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Orlen S.A.;100204,1695;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;PGE Polska Grupa Energetyczna S.A.;364259,9209;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;PKO Bank Polski S.A.;161496,3246;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;PKP Cargo S.A.;141216,5993;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Pepco Group N.V.;81325,82948;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;PepsiCo Inc.;50,5965762;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Powszechny Zakład Ubezpieczeń S.A.;226636,8093;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Procter & Gamble Co;328,3817282;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Rainbow Tours S.A.;22755,79753;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Render Cube S.A.;6638,914066;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;SAP SE;1406,879429;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Salesforce Inc.;1461,348266;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Santander Bank Polska S.A.;14395,42592;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Schneider Electric SE;1768,858536;nationale_nederlanden_fixed_structure.csv
4Q24;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;Scholar Rock Holding Corp.;8192,67747;nationale_nederlanden_fixed_structure.csv
